發生年度,發生月,發生日,發生時-Hours,發生分,處理別-編號,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序號,車種,天候,道路照明設備,道路類別,速限-速度限制,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,座標-X,座標-Y
113,7,11,10,32,2,10文山區,文山區木柵路4段與木柵路4段159巷口,0,0,1,1,C03,7,6,5,50,14,9,1,5,4,5,13,1,1,1,4,5,2,18,1,20,2,9,6,1,7,9,1,10,1,14,,101,,1,21,121.575492,24.9995939
113,7,11,10,32,2,10文山區,文山區木柵路4段與木柵路4段159巷口,0,0,1,2,,7,6,5,50,14,9,1,5,4,5,13,1,1,1,4,5,2,18,3,0,,,,,,,,,,,,67,,1,,121.575492,24.9995939
113,7,11,11,0,2,10文山區,文山區和平東路4段與和平東路4段155巷口,0,0,1,1,C03,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,18,1,56,2,9,6,1,7,6,1,10,9,14,,44,,1,21,121.5695971,25.0049397
113,7,11,11,0,2,10文山區,文山區和平東路4段與和平東路4段155巷口,0,0,1,2,,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,18,3,0,,,,,,,,,,,,67,,1,,121.5695971,25.0049397
113,7,11,11,23,2,01大同區,大同區鄭州路東往東迴轉道(中興醫院前),0,0,1,1,B01,8,6,5,40,22,6,1,5,4,5,13,4,4,1,5,5,2,16,1,52,3,10,7,1,7,11,1,4,2,5,,80,,1,21,121.5088689,25.050321
113,7,11,11,23,2,01大同區,大同區鄭州路東往東迴轉道(中興醫院前),0,0,1,2,C03,8,6,5,40,22,6,1,5,4,5,13,4,4,1,5,5,2,16,2,26,2,9,6,1,7,9,1,10,2,11,,108,,1,22,121.5088689,25.050321
113,7,11,11,47,2,04大安區,大安區仁愛路3段123巷與仁愛路3段123巷11弄口,0,0,1,1,C03,8,5,5,30,4,2,1,5,4,5,13,4,4,10,5,5,2,17,1,41,2,8,6,1,7,5,1,10,1,14,,14,,1,21,121.5419926,25.039555
113,7,11,11,47,2,04大安區,大安區仁愛路3段123巷與仁愛路3段123巷11弄口,0,0,1,2,B03,8,5,5,30,4,2,1,5,4,5,13,4,4,10,5,5,2,17,1,65,3,10,7,1,7,9,1,8,1,8,,44,,1,21,121.5419926,25.039555
113,7,11,12,13,2,08士林區,士林區菁山路34巷口,0,0,2,1,C03,8,6,5,40,14,9,1,5,4,5,13,4,4,9,5,5,2,16,1,34,3,10,6,1,7,5,1,10,1,14,,8,,1,21,121.547289,25.13818753
113,7,11,12,13,2,08士林區,士林區菁山路34巷口,0,0,2,2,C03,8,6,5,40,14,9,1,5,4,5,13,4,4,9,5,5,2,16,1,25,2,9,6,1,7,9,1,10,1,12,,44,,1,21,121.547289,25.13818753
113,7,11,12,13,2,08士林區,士林區菁山路34巷口,0,0,2,3,H02,8,6,5,40,14,9,1,5,4,5,13,4,4,9,5,5,2,16,2,31,2,9,4,5,8,20,8,20,10,16,,67,,1,21,121.547289,25.13818753
113,7,11,12,25,2,06松山區,松山區民生東路4段80巷1弄與民生東路4段80巷口,0,0,2,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,9,4,5,1,15,1,66,2,8,5,1,7,9,1,10,1,11,,72,,1,21,121.5529954,25.0576165
113,7,11,12,25,2,06松山區,松山區民生東路4段80巷1弄與民生東路4段80巷口,0,0,2,2,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,9,4,5,1,15,1,39,2,8,6,1,7,9,1,10,1,12,,44,,1,21,121.5529954,25.0576165
113,7,11,12,31,2,01大同區,大同區萬全街與民生西路171巷口,0,0,2,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,84,2,9,6,1,7,9,3,18,2,11,,80,,1,22,121.5167028,25.0579762
113,7,11,12,31,2,01大同區,大同區萬全街與民生西路171巷口,0,0,2,2,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,15,1,47,2,9,6,1,7,9,6,18,2,12,,14,,1,22,121.5167028,25.0579762
113,7,11,12,48,2,04大安區,大安區和平東路2段311巷6號,0,0,1,1,B03,8,5,5,30,14,9,1,5,4,5,13,2,1,10,5,5,2,17,1,52,3,10,3,4,7,14,1,8,1,2,,44,,1,21,121.5450995,25.0250664
113,7,11,12,48,2,04大安區,大安區和平東路2段311巷6號,0,0,1,3,H02,8,5,5,30,14,9,1,5,4,5,13,2,1,10,5,5,2,17,1,13,3,10,4,5,7,21,8,20,10,16,,60,,1,21,121.5450995,25.0250664
113,7,11,12,48,2,04大安區,大安區和平東路2段311巷6號,0,0,1,2,C03,8,5,5,30,14,9,1,5,4,5,13,2,1,10,5,5,2,17,1,43,2,7,3,4,7,9,1,10,1,11,,44,,1,21,121.5450995,25.0250664
113,7,11,12,48,2,04大安區,大安區和平東路2段311巷6號,0,0,1,4,C03,8,5,5,30,14,9,1,5,4,5,13,2,1,10,5,5,2,17,1,23,3,10,3,4,7,13,1,10,1,13,,44,,1,21,121.5450995,25.0250664
113,7,11,12,48,2,08士林區,士林區承德路5段與承德路5段150巷口,0,0,1,1,C03,6,6,5,50,4,1,1,4,4,5,13,1,1,1,4,4,2,17,1,39,3,10,6,4,7,15,1,10,2,13,,80,,1,21,121.5131456,25.0977359
113,7,11,12,48,2,08士林區,士林區承德路5段與承德路5段150巷口,0,0,1,2,C03,6,6,5,50,4,1,1,4,4,5,13,1,1,1,4,4,2,17,1,79,2,9,6,1,7,9,1,10,2,11,,44,,1,21,121.5131456,25.0977359
113,7,11,12,50,2,06松山區,松山區光復北路11巷與八德路4段17巷口,0,0,2,1,C03,7,5,5,30,3,2,1,5,4,3,13,4,4,4,3,5,2,10,2,41,2,9,5,1,7,1,1,10,1,11,,19,,1,21,121.5584588,25.0493439
113,7,11,12,50,2,06松山區,松山區光復北路11巷與八德路4段17巷口,0,0,2,2,C03,7,5,5,30,3,2,1,5,4,3,13,4,4,4,3,5,2,10,2,43,2,9,5,1,7,9,1,10,1,11,,80,,1,21,121.5584588,25.0493439
113,7,11,12,50,2,12內湖區,內湖區民權東路6段與民權東路6段191巷口口附近,0,0,1,1,H01,8,6,5,0,14,8,1,5,4,5,13,4,4,1,4,4,2,3,2,74,2,9,4,5,8,16,8,20,10,16,,121,,1,21,121.5985688,25.06716536
113,7,11,12,50,2,12內湖區,內湖區民權東路6段與民權東路6段191巷口口附近,0,0,1,2,C03,8,6,5,0,14,8,1,5,4,5,13,4,4,1,4,4,2,3,1,21,3,10,5,1,7,9,1,10,2,11,,108,,1,21,121.5985688,25.06716536
113,7,11,12,50,2,12內湖區,內湖區瑞光路76巷與民權東路6段15巷口,0,0,1,1,B01,8,6,5,50,4,2,1,5,4,5,13,1,1,5,5,5,2,9,1,54,3,10,7,1,7,12,1,4,1,17,,108,,1,21,121.5791568,25.0684231
113,7,11,12,50,2,12內湖區,內湖區瑞光路76巷與民權東路6段15巷口,0,0,1,2,H02,8,6,5,50,4,2,1,5,4,5,13,1,1,5,5,5,2,9,2,47,2,1,7,5,7,20,8,20,10,16,,67,,1,21,121.5791568,25.0684231
113,7,11,12,50,2,12內湖區,內湖區瑞光路76巷與民權東路6段15巷口,0,0,1,3,,8,6,5,50,4,2,1,5,4,5,13,1,1,5,5,5,2,9,3,0,,,,,,,,,10,,,65,,,,121.5791568,25.0684231
113,7,11,12,55,2,07信義區,信義區忠孝東路5段與忠孝東路5段345巷口口,0,0,2,1,C03,8,5,8,30,22,22,1,5,4,5,13,1,1,1,4,5,2,17,2,63,2,7,5,1,7,1,1,10,2,12,,19,,1,22,121.5740596,25.040909
113,7,11,12,55,2,07信義區,信義區忠孝東路5段與忠孝東路5段345巷口口,0,0,2,2,C03,8,5,8,30,22,22,1,5,4,5,13,1,1,1,4,5,2,17,2,60,2,9,6,1,7,9,1,10,2,11,,44,,1,22,121.5740596,25.040909
113,7,11,13,10,2,09北投區,北投區公館路與承德路7段口,0,0,2,1,B03,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,1,42,3,10,7,1,7,9,1,8,1,1,,44,,1,21,121.5015496,25.1196253
113,7,11,13,10,2,09北投區,北投區公館路與承德路7段口,0,0,2,2,C03,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,1,44,2,7,6,1,7,5,1,10,1,13,,8,,1,21,121.5015496,25.1196253
113,7,11,13,10,2,09北投區,北投區公館路與承德路7段口,0,0,2,3,H02,8,6,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,2,40,2,8,6,5,7,21,8,20,10,16,,67,,1,21,121.5015496,25.1196253
113,7,11,13,12,2,05中正區,中正區市民大道1段168號,0,0,1,1,C03,7,5,5,40,14,6,1,5,4,5,13,4,4,1,4,5,2,17,1,24,2,9,5,1,7,8,1,10,1,14,,100,,1,21,121.5186339,25.0483782
113,7,11,13,12,2,05中正區,中正區市民大道1段168號,0,0,1,2,B03,7,5,5,40,14,6,1,5,4,5,13,4,4,1,4,5,2,17,2,48,3,10,7,1,7,9,1,8,1,2,,44,,1,21,121.5186339,25.0483782
113,7,11,14,3,2,04大安區,大安區潮州街98巷6-1號,0,0,2,1,C03,6,7,5,30,14,9,1,4,4,5,13,4,4,10,5,5,1,3,2,33,2,9,3,4,7,9,1,10,2,11,,13,,1,21,121.5251774,25.0282951
113,7,11,14,3,2,04大安區,大安區潮州街98巷6-1號,0,0,2,2,H01,6,7,5,30,14,9,1,4,4,5,13,4,4,10,5,5,1,3,2,73,2,7,4,5,8,16,8,20,10,16,,53,,1,21,121.5251774,25.0282951
113,7,11,14,29,2,08士林區,士林區中山北路7段13號,0,0,1,1,B03,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,1,16,2,53,3,10,3,4,7,5,1,8,1,2,,71,,1,22,121.5304349,25.11892013
113,7,11,14,29,2,08士林區,士林區中山北路7段13號,0,0,1,2,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,1,4,5,1,16,1,65,2,4,3,4,7,9,1,10,1,11,,44,,1,22,121.5304349,25.11892013
113,7,11,14,32,2,04大安區,大安區復興南路1段與大安路1段116巷口,0,0,1,1,B03,6,7,5,50,4,2,1,4,4,5,13,2,1,1,4,5,2,17,1,50,3,10,3,4,7,5,1,8,9,17,,71,,1,21,121.5438332,25.0398181
113,7,11,14,32,2,04大安區,大安區復興南路1段與大安路1段116巷口,0,0,1,2,C03,6,7,5,50,4,2,1,4,4,5,13,2,1,1,4,5,2,17,1,35,2,9,3,4,7,10,1,10,9,14,,44,,1,21,121.5438332,25.0398181
113,7,11,14,41,2,09北投區,北投區中央北路1段68號,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,3,1,5,4,5,2,17,1,70,3,10,7,1,7,11,1,8,2,4,,10,,1,21,121.5003964,25.13419393
113,7,11,14,41,2,09北投區,北投區中央北路1段68號,0,0,1,2,C03,8,6,5,50,14,9,1,5,4,5,13,3,1,5,4,5,2,17,2,63,2,8,5,1,7,9,1,10,2,11,,44,,1,21,121.5003964,25.13419393
113,7,11,14,47,2,04大安區,大安區建國南路2段龍門國中地下停車場出入口,0,0,1,1,B03,6,6,5,50,14,8,1,4,4,5,13,4,4,1,4,4,2,15,1,41,3,10,3,4,7,15,1,8,1,5,,80,,1,21,121.5379479,25.0245481
113,7,11,14,47,2,04大安區,大安區建國南路2段龍門國中地下停車場出入口,0,0,1,2,C03,6,6,5,50,14,8,1,4,4,5,13,4,4,1,4,4,2,15,2,21,2,9,3,4,7,9,1,10,1,11,,2,,1,21,121.5379479,25.0245481
113,7,11,15,55,2,07信義區,信義區永吉路與基隆路1段37巷口,0,0,1,1,C03,8,6,5,50,4,2,1,4,4,5,13,2,1,1,4,5,1,12,2,19,2,9,3,4,7,8,1,10,1,11,,100,,1,22,121.5690241,25.0457427
113,7,11,15,55,2,07信義區,信義區永吉路與基隆路1段37巷口,0,0,1,2,C03,8,6,5,50,4,2,1,4,4,5,13,2,1,1,4,5,1,12,1,55,3,10,3,4,7,9,1,10,1,13,,44,,1,22,121.5690241,25.0457427
113,7,11,15,56,2,05中正區,中正區愛國東路96號,0,0,1,1,C03,8,6,5,50,14,7,1,5,4,5,13,1,1,1,4,4,2,13,2,29,2,9,5,1,7,9,1,10,2,11,,16,,1,21,121.520221,25.0333432
113,7,11,15,56,2,05中正區,中正區愛國東路96號,0,0,1,2,B01,8,6,5,50,14,7,1,5,4,5,13,1,1,1,4,4,2,13,2,48,3,10,7,1,7,7,1,4,2,6,,100,,1,21,121.520221,25.0333432
113,7,11,17,12,2,05中正區,中正區開封街1段34巷與漢口街1段口,0,0,1,1,C03,8,6,5,50,3,2,1,5,4,5,13,4,4,10,4,5,2,16,1,66,3,10,6,1,7,11,1,10,2,11,,11,,1,21,121.5124543,25.0451339
113,7,11,17,12,2,05中正區,中正區開封街1段34巷與漢口街1段口,0,0,1,2,C03,8,6,5,50,3,2,1,5,4,5,13,4,4,10,4,5,2,16,2,62,2,8,6,1,7,9,1,10,2,14,,44,,1,21,121.5124543,25.0451339
113,7,11,17,14,2,09北投區,北投區大業路與大興街口,0,0,2,1,C03,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,1,15,1,43,2,8,5,1,7,1,1,10,2,11,12,19,,1,21,121.496769,25.1294908
113,7,11,17,14,2,09北投區,北投區大業路與大興街口,0,0,2,2,C03,8,6,5,30,3,1,1,5,4,5,13,4,4,10,5,5,1,15,2,23,2,7,5,1,7,9,1,10,1,11,12,44,,1,21,121.496769,25.1294908
113,7,11,17,18,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口口,0,0,1,1,C03,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,2,39,2,7,6,1,7,9,1,10,2,12,,72,,1,21,121.5315559,25.01589726
113,7,11,17,18,2,05中正區,中正區羅斯福路3段284巷與羅斯福路3段244巷10弄口口,0,0,1,2,B01,8,6,5,30,4,1,1,5,4,5,13,4,4,10,5,5,1,15,1,45,3,10,7,1,7,9,1,4,2,8,,14,,1,21,121.5315559,25.01589726
113,7,11,17,20,2,03中山區,中山區興安街與遼寧街口,0,0,1,1,C03,8,7,5,50,4,3,1,5,4,5,13,2,1,5,4,5,2,13,2,23,2,9,6,1,7,9,1,10,1,11,,16,,1,22,121.5422362,25.0560642
113,7,11,17,20,2,03中山區,中山區興安街與遼寧街口,0,0,1,2,B03,8,7,5,50,4,3,1,5,4,5,13,2,1,5,4,5,2,13,1,63,3,10,7,1,7,14,1,8,1,6,,44,,1,22,121.5422362,25.0560642
113,7,11,17,20,2,03中山區,中山區興安街與遼寧街口,0,0,1,3,F01,8,7,5,50,4,3,1,5,4,5,13,2,1,5,4,5,2,13,4,0,,,,,,,,,11,,,99,,,,121.5422362,25.0560642
113,7,11,17,20,2,07信義區,信義區基隆路2段與和平東路3段口,0,0,1,1,C03,8,7,5,50,5,1,1,5,4,5,13,1,1,1,4,5,2,29,1,23,2,9,3,4,7,9,1,10,1,12,,103,,1,21,121.5526797,25.0244186
113,7,11,17,20,2,07信義區,信義區基隆路2段與和平東路3段口,0,0,1,2,,8,7,5,50,5,1,1,5,4,5,13,1,1,1,4,5,2,29,3,0,,,,,,,,,,,,67,,1,,121.5526797,25.0244186
113,7,11,17,32,2,05中正區,中正區杭州南路1段與濟南路1段口,0,0,1,1,B02,8,6,5,50,4,1,1,5,4,5,13,1,1,10,5,5,2,16,1,32,3,10,2,1,7,5,1,8,2,4,,8,,1,22,121.526119,25.0415322
113,7,11,17,32,2,05中正區,中正區杭州南路1段與濟南路1段口,0,0,1,2,C03,8,6,5,50,4,1,1,5,4,5,13,1,1,10,5,5,2,16,1,25,2,7,5,1,7,9,1,10,2,11,,44,,1,22,121.526119,25.0415322
113,7,11,17,39,2,12內湖區,內湖區成功路2段325號三總大門附近,0,0,1,1,C03,7,6,5,50,14,9,1,5,4,5,13,2,1,9,4,5,2,13,2,41,2,9,6,1,7,9,1,10,2,11,,16,,1,21,121.5898885,25.0714089
113,7,11,17,39,2,12內湖區,內湖區成功路2段325號三總大門附近,0,0,1,2,B12,7,6,5,50,14,9,1,5,4,5,13,2,1,9,4,5,2,13,1,66,3,10,7,1,7,14,1,8,2,3,,44,,1,21,121.5898885,25.0714089
113,7,11,17,52,2,12內湖區,內湖區內湖路1段596號,0,0,1,1,B03,8,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,2,45,3,10,7,1,7,8,1,8,1,4,,100,,1,21,121.5780201,25.07895538
113,7,11,17,52,2,12內湖區,內湖區內湖路1段596號,0,0,1,2,C03,8,6,5,50,14,9,1,5,4,5,13,4,4,1,4,5,2,17,1,25,2,9,6,1,7,9,1,10,1,11,,42,,1,21,121.5780201,25.07895538
113,7,11,17,55,2,08士林區,士林區延平北路6段511巷505號後方,0,0,1,1,B01,7,6,5,40,14,9,1,5,4,5,13,4,4,10,5,5,1,16,1,44,3,10,7,1,7,1,1,4,2,8,,19,,1,22,121.4976745,25.0933542
113,7,11,17,55,2,08士林區,士林區延平北路6段511巷505號後方,0,0,1,2,C04,7,6,5,40,14,9,1,5,4,5,13,4,4,10,5,5,1,16,2,28,2,9,6,1,7,9,1,10,2,11,,44,,1,22,121.4976745,25.0933542
113,7,11,17,55,2,08士林區,士林區中山北路4段往北(0106073號燈桿),0,0,2,1,A04,8,6,5,50,11,11,1,5,4,5,13,4,4,1,4,5,1,17,1,50,3,10,7,1,7,6,1,2,1,15,,95,,1,22,121.5252541,25.07725462
113,7,11,17,55,2,08士林區,士林區中山北路4段往北(0106073號燈桿),0,0,2,2,C03,8,6,5,50,11,11,1,5,4,5,13,4,4,1,4,5,1,17,1,58,2,9,6,1,7,6,1,10,1,11,,44,,1,22,121.5252541,25.07725462
113,7,11,17,55,2,08士林區,士林區中山北路4段往北(0106073號燈桿),0,0,2,3,H02,8,6,5,50,11,11,1,5,4,5,13,4,4,1,4,5,1,17,2,58,2,9,6,5,7,20,8,20,10,16,,67,,1,22,121.5252541,25.07725462
113,7,11,17,55,2,08士林區,士林區中山北路4段往北(0106073號燈桿),0,0,2,4,C03,8,6,5,50,11,11,1,5,4,5,13,4,4,1,4,5,1,17,1,30,4,11,3,4,7,6,7,19,11,15,,44,,2,22,121.5252541,25.07725462
113,7,11,18,27,2,03中山區,中山區大佳河濱公園,0,0,1,1,C03,8,5,5,30,14,9,1,5,4,5,13,4,4,9,5,5,2,16,1,39,2,9,6,1,7,9,1,10,1,11,,44,,1,22,121.5384575,25.073631
113,7,11,18,27,2,03中山區,中山區大佳河濱公園,0,0,1,2,F01,8,5,5,30,14,9,1,5,4,5,13,4,4,9,5,5,2,16,1,42,3,10,4,1,7,1,8,20,1,14,,19,,1,22,121.5384575,25.073631
113,7,11,19,15,2,12內湖區,內湖區民權東路6段206巷121弄與安康路27巷口,0,0,1,1,B03,8,5,5,30,3,2,1,5,4,5,13,4,4,10,5,5,2,3,1,50,3,10,7,1,7,9,1,8,2,5,,70,,1,21,121.5962432,25.06498652
113,7,11,19,15,2,12內湖區,內湖區民權東路6段206巷121弄與安康路27巷口,0,0,1,2,H01,8,5,5,30,3,2,1,5,4,5,13,4,4,10,5,5,2,3,2,69,2,9,4,5,8,16,8,20,10,16,,67,,1,21,121.5962432,25.06498652
113,7,11,20,20,2,06松山區,松山區民生東路4段80巷1弄2號,0,0,1,1,C03,8,5,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,13,2,57,2,9,6,1,7,9,1,10,1,12,,108,,1,22,121.5529979,25.0570479
113,7,11,20,20,2,06松山區,松山區民生東路4段80巷1弄2號,0,0,1,2,C03,8,5,5,50,14,9,1,5,4,5,13,4,4,5,4,5,2,13,1,37,3,10,6,1,7,9,1,10,1,14,,42,,1,22,121.5529979,25.0570479
113,7,11,20,23,2,03中山區,中山區中山北路2段20巷與南京西路23巷口,0,0,1,1,B03,8,5,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,2,1,60,3,10,7,1,7,6,1,8,1,5,,70,,1,21,121.5206069,25.05359859
113,7,11,20,23,2,03中山區,中山區中山北路2段20巷與南京西路23巷口,0,0,1,2,H01,8,5,5,30,3,1,1,5,4,5,13,4,4,10,5,5,2,2,1,26,2,8,4,5,8,16,8,20,10,16,,121,,1,21,121.5206069,25.05359859
113,7,11,21,14,2,03中山區,中山區市民大道2段與林森北路口,0,0,1,1,C03,7,5,5,40,4,1,1,5,4,5,13,1,1,1,4,5,2,16,2,58,2,8,3,4,7,5,3,18,1,14,,8,,1,21,121.5242254,25.04775817
113,7,11,21,14,2,03中山區,中山區市民大道2段與林森北路口,0,0,1,2,B03,7,5,5,40,4,1,1,5,4,5,13,1,1,1,4,5,2,16,1,33,3,10,3,4,7,9,1,8,1,1,,44,,1,21,121.5242254,25.04775817
113,7,11,22,24,2,04大安區,大安區光復南路116巷與無名巷口廢鐵道,0,0,1,1,B03,8,7,5,30,4,1,1,5,4,5,13,4,4,1,5,5,1,17,2,38,3,10,3,4,7,5,1,8,1,5,,74,,1,21,121.5562145,25.0430184
113,7,11,22,24,2,04大安區,大安區光復南路116巷與無名巷口廢鐵道,0,0,1,2,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,1,5,5,1,17,2,19,2,8,3,4,7,9,1,10,1,11,,44,,1,21,121.5562145,25.0430184
113,7,11,22,41,2,04大安區,大安區通安街80號,0,0,1,1,B01,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,17,1,59,3,10,3,4,7,14,1,4,2,4,,38,,1,21,121.5532148,25.0303104
113,7,11,22,41,2,04大安區,大安區通安街80號,0,0,1,2,C04,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,17,1,44,2,9,3,4,7,9,1,9,9,12,,13,,1,21,121.5532148,25.0303104
113,7,11,22,41,2,04大安區,大安區通安街80號,0,0,1,3,H02,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,17,2,27,3,10,3,5,7,19,8,20,10,16,,126,,1,21,121.5532148,25.0303104
113,7,11,22,41,2,04大安區,大安區通安街80號,0,0,1,4,C03,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,17,1,30,4,11,3,4,7,13,7,19,11,15,,44,,1,21,121.5532148,25.0303104
113,7,11,22,41,2,04大安區,大安區通安街80號,0,0,1,5,C03,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,17,1,51,4,11,3,4,7,13,7,19,11,15,,44,,1,21,121.5532148,25.0303104
113,7,11,22,41,2,04大安區,大安區通安街80號,0,0,1,6,C03,8,5,5,30,14,9,1,5,4,5,13,4,4,10,5,5,1,17,2,27,3,10,3,4,7,13,7,19,11,12,,44,,1,21,121.5532148,25.0303104
113,7,12,0,5,2,10文山區,文山區光輝路與光輝路21巷口,0,0,2,3,H02,8,6,5,30,14,9,2,5,4,5,13,4,4,10,5,5,2,17,2,24,2,1,3,5,7,17,8,20,10,16,,67,,1,21,121.5548837,24.9858243
113,7,12,0,5,2,10文山區,文山區光輝路與光輝路21巷口,0,0,2,1,B03,8,6,5,30,14,9,2,5,4,5,13,4,4,10,5,5,2,17,1,23,3,10,3,4,7,9,3,18,2,2,,80,,1,21,121.5548837,24.9858243
113,7,12,0,5,2,10文山區,文山區光輝路與光輝路21巷口,0,0,2,2,B03,8,6,5,30,14,9,2,5,4,5,13,4,4,10,5,5,2,17,1,28,2,9,3,4,7,9,1,8,2,1,,108,,1,21,121.5548837,24.9858243
113,7,12,0,45,2,12內湖區,內湖區新明路與成功橋口,0,0,1,1,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,1,71,4,11,5,4,7,9,6,10,11,14,,81,,2,22,121.5912676,25.06060205
113,7,12,0,45,2,12內湖區,內湖區新明路與成功橋口,0,0,1,2,C03,8,5,5,50,4,1,1,5,4,5,13,2,1,1,4,5,2,17,1,26,2,9,6,1,7,9,1,10,2,12,,44,,1,21,121.5912676,25.06060205
113,7,12,5,53,2,10文山區,文山區木柵路1段與木柵路1段59巷口口,0,0,1,1,C03,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,1,32,2,9,3,4,7,4,1,10,1,11,,1,,1,21,121.5459742,24.98682833
113,7,12,5,53,2,10文山區,文山區木柵路1段與木柵路1段59巷口口,0,0,1,2,B11,8,6,5,50,4,1,1,5,4,5,13,2,1,5,4,5,2,16,1,64,3,10,3,4,7,5,1,8,1,4,,99,,1,21,121.5459742,24.98682833
113,7,12,6,20,2,08士林區,士林區中山北路5段與福國路口,0,0,1,1,C03,8,6,5,50,3,1,1,5,4,5,13,2,1,3,4,5,2,17,2,60,3,10,3,4,7,5,1,10,1,13,,99,,1,21,121.5255599,25.1025689
113,7,12,6,20,2,08士林區,士林區中山北路5段與福國路口,0,0,1,2,C03,8,6,5,50,3,1,1,5,4,5,13,2,1,3,4,5,2,17,1,72,2,9,3,4,7,9,1,10,1,11,,44,,1,21,121.5255599,25.1025689
113,7,12,6,46,2,02萬華區,萬華區環河南路2段125巷與大理街170巷口,0,0,1,1,B03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,17,1,63,3,10,7,1,7,6,1,8,1,8,,72,,1,21,121.4939706,25.03402689
113,7,12,6,46,2,02萬華區,萬華區環河南路2段125巷與大理街170巷口,0,0,1,2,C03,8,7,5,30,4,1,1,5,4,5,13,4,4,10,5,5,2,17,1,73,2,8,5,1,7,9,1,10,1,14,,44,,1,21,121.4939706,25.03402689
113,7,12,7,17,2,03中山區,中山區農安街與吉林路口,0,0,1,1,C03,8,5,5,50,4,2,1,5,4,5,13,2,1,5,5,5,2,16,1,49,2,9,3,4,7,9,1,10,2,12,,99,,1,21,121.5303026,25.0648476
113,7,12,7,17,2,03中山區,中山區農安街與吉林路口,0,0,1,2,B12,8,5,5,50,4,2,1,5,4,5,13,2,1,5,5,5,2,16,1,28,3,10,3,4,7,5,1,8,2,4,,44,,1,21,121.5303026,25.0648476
113,7,12,7,18,2,04大安區,大安區信義路4段與敦化南路1段口口,0,0,1,1,C03,8,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,13,1,27,2,9,5,1,7,9,1,10,1,11,,44,,1,21,121.5490206,25.0330943
113,7,12,7,18,2,04大安區,大安區信義路4段與敦化南路1段口口,0,0,1,2,C03,8,6,5,50,5,1,1,5,4,5,13,2,1,1,4,5,2,13,1,61,3,10,5,1,7,9,5,10,1,13,,118,,1,21,121.5490206,25.0330943
113,7,12,7,26,2,07信義區,信義區松德路與松德路200巷口,0,0,1,1,B03,8,5,5,30,3,2,1,5,4,5,13,4,4,5,5,4,1,17,1,47,3,10,7,1,7,6,1,8,1,1,,80,,1,21,121.5744128,25.0346651
113,7,12,7,26,2,07信義區,信義區松德路與松德路200巷口,0,0,1,2,F01,8,5,5,30,3,2,1,5,4,5,13,4,4,5,5,4,1,17,1,32,2,9,2,1,7,11,8,20,1,12,,11,,1,21,121.5744128,25.0346651
113,7,12,7,28,2,09北投區,北投區東華街1段與裕民二路口,0,0,2,1,C03,8,6,5,50,3,1,1,5,4,5,13,1,1,1,4,5,1,3,1,58,2,9,6,1,7,9,6,10,2,11,,81,,1,21,121.5209727,25.12048054
113,7,12,7,28,2,09北投區,北投區東華街1段與裕民二路口,0,0,2,2,H01,8,6,5,50,3,1,1,5,4,5,13,1,1,1,4,5,1,3,2,44,2,9,4,5,8,16,8,20,10,16,,67,,1,21,121.5209727,25.12048054
